review_id,product_name,review_title,review_text,text,rating,sentiment,label,source_url
5183,Water Bottle,Bad purchase,The product arrived with problems and did not function properly. Customer service was not needed.,Bad purchase The product arrived with problems and did not function properly. Customer service was not needed.,1,Negative,0,compiled_dataset_placeholder
342,Smart Watch,Great value,This was a great purchase for the price. It performs better than expected and was easy to use.,Great value This was a great purchase for the price. It performs better than expected and was easy to use.,5,Positive,1,compiled_dataset_placeholder
3702,Fitness Tracker,Stopped working,It worked at first but then failed after only a few uses. Shipping was also reasonable.,Stopped working It worked at first but then failed after only a few uses. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
4244,Backpack,Does not last,"After a few days of use, the product started showing problems and became unreliable. This review is based on regular home use.","Does not last After a few days of use, the product started showing problems and became unreliable. This review is based on regular home use.",2,Negative,0,compiled_dataset_placeholder
689,Electric Toothbrush,Better than expected,The quality surprised me in a good way. It feels durable and does exactly what I needed. Shipping was also reasonable.,Better than expected The quality surprised me in a good way. It feels durable and does exactly what I needed. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
3433,External Hard Drive,Bad purchase,The product arrived with problems and did not function properly. Shipping was also reasonable.,Bad purchase The product arrived with problems and did not function properly. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
5204,Laptop Stand,Does not last,"After a few days of use, the product started showing problems and became unreliable. I used it for a few weeks before writing this review.","Does not last After a few days of use, the product started showing problems and became unreliable. I used it for a few weeks before writing this review.",1,Negative,0,compiled_dataset_placeholder
4945,Bluetooth Speaker,Bad purchase,The product arrived with problems and did not function properly. Customer service was not needed.,Bad purchase The product arrived with problems and did not function properly. Customer service was not needed.,2,Negative,0,compiled_dataset_placeholder
967,Water Bottle,Solid quality,It feels well made and has held up well after repeated use. Shipping was also reasonable.,Solid quality It feels well made and has held up well after repeated use. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
7079,Portable Monitor,Average product,"It does the basic job, but it is not especially impressive. Shipping was also reasonable.","Average product It does the basic job, but it is not especially impressive. Shipping was also reasonable.",3,Neutral,2,compiled_dataset_placeholder
6781,Blender,Average product,"It does the basic job, but it is not especially impressive. I used it for a few weeks before writing this review.","Average product It does the basic job, but it is not especially impressive. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
2204,Wireless Headphones,Solid quality,It feels well made and has held up well after repeated use.,Solid quality It feels well made and has held up well after repeated use.,4,Positive,1,compiled_dataset_placeholder
2714,Coffee Maker,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. Customer service was not needed.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
4758,Desk Lamp,Frustrating experience,The setup was confusing and the product did not work consistently. The packaging was simple.,Frustrating experience The setup was confusing and the product did not work consistently. The packaging was simple.,1,Negative,0,compiled_dataset_placeholder
5099,Coffee Maker,Does not last,"After a few days of use, the product started showing problems and became unreliable. The packaging was simple.","Does not last After a few days of use, the product started showing problems and became unreliable. The packaging was simple.",2,Negative,0,compiled_dataset_placeholder
6609,Noise Cancelling Earbuds,Average product,"It does the basic job, but it is not especially impressive. The packaging was simple.","Average product It does the basic job, but it is not especially impressive. The packaging was simple.",3,Neutral,2,compiled_dataset_placeholder
6862,Robot Vacuum,It is okay,"The product works, but there are some things that could be improved.","It is okay The product works, but there are some things that could be improved.",3,Neutral,2,compiled_dataset_placeholder
5281,Smart Watch,Stopped working,It worked at first but then failed after only a few uses. I used it for a few weeks before writing this review.,Stopped working It worked at first but then failed after only a few uses. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
5976,Water Bottle,Poor quality,The item feels cheaply made and does not perform as described. Shipping was also reasonable.,Poor quality The item feels cheaply made and does not perform as described. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
3573,Water Bottle,Returned it,I ended up returning this because it did not work the way I needed it to.,Returned it I ended up returning this because it did not work the way I needed it to.,1,Negative,0,compiled_dataset_placeholder
4806,Water Bottle,Not worth the money,I had several issues with this product and would not recommend buying it. Customer service was not needed.,Not worth the money I had several issues with this product and would not recommend buying it. Customer service was not needed.,1,Negative,0,compiled_dataset_placeholder
5300,Fitness Tracker,Bad purchase,The product arrived with problems and did not function properly. Shipping was also reasonable.,Bad purchase The product arrived with problems and did not function properly. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
1991,Desk Lamp,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,4,Positive,1,compiled_dataset_placeholder
4121,Noise Cancelling Earbuds,Returned it,I ended up returning this because it did not work the way I needed it to. I used it for a few weeks before writing this review.,Returned it I ended up returning this because it did not work the way I needed it to. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
4760,Electric Toothbrush,Not worth the money,I had several issues with this product and would not recommend buying it.,Not worth the money I had several issues with this product and would not recommend buying it.,2,Negative,0,compiled_dataset_placeholder
6151,External Hard Drive,Poor quality,The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,Poor quality The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
5299,Tablet Case,Bad purchase,The product arrived with problems and did not function properly. The packaging was simple.,Bad purchase The product arrived with problems and did not function properly. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
6559,Phone Charger,Decent but not perfect,"The product is usable, but the quality and performance could be better.","Decent but not perfect The product is usable, but the quality and performance could be better.",3,Neutral,2,compiled_dataset_placeholder
4972,Robot Vacuum,Bad purchase,The product arrived with problems and did not function properly.,Bad purchase The product arrived with problems and did not function properly.,1,Negative,0,compiled_dataset_placeholder
7105,Phone Charger,Mixed experience,"Some features are useful, but other parts of the product are frustrating. This review is based on regular home use.","Mixed experience Some features are useful, but other parts of the product are frustrating. This review is based on regular home use.",3,Neutral,2,compiled_dataset_placeholder
5035,Water Bottle,Bad purchase,The product arrived with problems and did not function properly.,Bad purchase The product arrived with problems and did not function properly.,1,Negative,0,compiled_dataset_placeholder
3601,Air Fryer,Bad purchase,The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,Bad purchase The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
6846,Air Fryer,It is okay,"The product works, but there are some things that could be improved.","It is okay The product works, but there are some things that could be improved.",3,Neutral,2,compiled_dataset_placeholder
7465,Backpack,It is okay,"The product works, but there are some things that could be improved. This review is based on regular home use.","It is okay The product works, but there are some things that could be improved. This review is based on regular home use.",3,Neutral,2,compiled_dataset_placeholder
6181,Air Fryer,Bad purchase,The product arrived with problems and did not function properly. This review is based on regular home use.,Bad purchase The product arrived with problems and did not function properly. This review is based on regular home use.,1,Negative,0,compiled_dataset_placeholder
386,Phone Charger,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it.,4,Positive,1,compiled_dataset_placeholder
6549,Keyboard,Average product,"It does the basic job, but it is not especially impressive. Shipping was also reasonable.","Average product It does the basic job, but it is not especially impressive. Shipping was also reasonable.",3,Neutral,2,compiled_dataset_placeholder
6848,Robot Vacuum,Mixed experience,"Some features are useful, but other parts of the product are frustrating.","Mixed experience Some features are useful, but other parts of the product are frustrating.",3,Neutral,2,compiled_dataset_placeholder
537,Smart Watch,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. This review is based on regular home use.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. This review is based on regular home use.,5,Positive,1,compiled_dataset_placeholder
6995,Bluetooth Speaker,Decent but not perfect,"The product is usable, but the quality and performance could be better. Shipping was also reasonable.","Decent but not perfect The product is usable, but the quality and performance could be better. Shipping was also reasonable.",3,Neutral,2,compiled_dataset_placeholder
5033,Bluetooth Speaker,Not worth the money,I had several issues with this product and would not recommend buying it. I used it for a few weeks before writing this review.,Not worth the money I had several issues with this product and would not recommend buying it. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
4213,Portable Monitor,Frustrating experience,The setup was confusing and the product did not work consistently. I used it for a few weeks before writing this review.,Frustrating experience The setup was confusing and the product did not work consistently. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
3508,Electric Toothbrush,Returned it,I ended up returning this because it did not work the way I needed it to. The packaging was simple.,Returned it I ended up returning this because it did not work the way I needed it to. The packaging was simple.,1,Negative,0,compiled_dataset_placeholder
202,Phone Charger,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. Shipping was also reasonable.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
1333,Coffee Maker,Worth buying,"The setup was simple, the design is nice, and the performance has been strong so far. I used it for a few weeks before writing this review.","Worth buying The setup was simple, the design is nice, and the performance has been strong so far. I used it for a few weeks before writing this review.",5,Positive,1,compiled_dataset_placeholder
3503,Blender,Returned it,I ended up returning this because it did not work the way I needed it to. Customer service was not needed.,Returned it I ended up returning this because it did not work the way I needed it to. Customer service was not needed.,1,Negative,0,compiled_dataset_placeholder
2709,Smart Watch,Good everyday product,"This product is convenient, useful, and dependable for daily use. The packaging was simple.","Good everyday product This product is convenient, useful, and dependable for daily use. The packaging was simple.",5,Positive,1,compiled_dataset_placeholder
6031,Gaming Mouse,Very disappointed,The product stopped working after a short time and did not meet my expectations.,Very disappointed The product stopped working after a short time and did not meet my expectations.,2,Negative,0,compiled_dataset_placeholder
5032,Coffee Maker,Bad purchase,The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,Bad purchase The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
4663,Noise Cancelling Earbuds,Poor quality,The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,Poor quality The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
4022,Laptop Stand,Does not last,"After a few days of use, the product started showing problems and became unreliable. The packaging was simple.","Does not last After a few days of use, the product started showing problems and became unreliable. The packaging was simple.",2,Negative,0,compiled_dataset_placeholder
1855,Backpack,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. Shipping was also reasonable.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
6706,Water Bottle,Mixed experience,"Some features are useful, but other parts of the product are frustrating. Customer service was not needed.","Mixed experience Some features are useful, but other parts of the product are frustrating. Customer service was not needed.",3,Neutral,2,compiled_dataset_placeholder
2873,Keyboard,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use.,4,Positive,1,compiled_dataset_placeholder
3031,Bluetooth Speaker,Great value,This was a great purchase for the price. It performs better than expected and was easy to use.,Great value This was a great purchase for the price. It performs better than expected and was easy to use.,5,Positive,1,compiled_dataset_placeholder
1206,Coffee Maker,Better than expected,The quality surprised me in a good way. It feels durable and does exactly what I needed. I used it for a few weeks before writing this review.,Better than expected The quality surprised me in a good way. It feels durable and does exactly what I needed. I used it for a few weeks before writing this review.,4,Positive,1,compiled_dataset_placeholder
1646,Noise Cancelling Earbuds,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
3418,Fitness Tracker,Returned it,I ended up returning this because it did not work the way I needed it to. This review is based on regular home use.,Returned it I ended up returning this because it did not work the way I needed it to. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
3477,Desk Lamp,Frustrating experience,The setup was confusing and the product did not work consistently.,Frustrating experience The setup was confusing and the product did not work consistently.,2,Negative,0,compiled_dataset_placeholder
6754,Phone Charger,It is okay,"The product works, but there are some things that could be improved. Shipping was also reasonable.","It is okay The product works, but there are some things that could be improved. Shipping was also reasonable.",3,Neutral,2,compiled_dataset_placeholder
2862,Noise Cancelling Earbuds,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,4,Positive,1,compiled_dataset_placeholder
1793,Smart Watch,Good everyday product,"This product is convenient, useful, and dependable for daily use. The packaging was simple.","Good everyday product This product is convenient, useful, and dependable for daily use. The packaging was simple.",5,Positive,1,compiled_dataset_placeholder
5527,Air Fryer,Does not last,"After a few days of use, the product started showing problems and became unreliable. I used it for a few weeks before writing this review.","Does not last After a few days of use, the product started showing problems and became unreliable. I used it for a few weeks before writing this review.",2,Negative,0,compiled_dataset_placeholder
3798,Air Fryer,Bad purchase,The product arrived with problems and did not function properly. Shipping was also reasonable.,Bad purchase The product arrived with problems and did not function properly. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
3369,Water Bottle,Would not buy again,The quality was lower than expected and the performance was disappointing. The packaging was simple.,Would not buy again The quality was lower than expected and the performance was disappointing. The packaging was simple.,1,Negative,0,compiled_dataset_placeholder
3368,External Hard Drive,Stopped working,It worked at first but then failed after only a few uses. I used it for a few weeks before writing this review.,Stopped working It worked at first but then failed after only a few uses. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
3534,Laptop Stand,Very disappointed,The product stopped working after a short time and did not meet my expectations. I used it for a few weeks before writing this review.,Very disappointed The product stopped working after a short time and did not meet my expectations. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
6584,Bluetooth Speaker,Decent but not perfect,"The product is usable, but the quality and performance could be better. I used it for a few weeks before writing this review.","Decent but not perfect The product is usable, but the quality and performance could be better. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
5110,Portable Monitor,Not worth the money,I had several issues with this product and would not recommend buying it. This review is based on regular home use.,Not worth the money I had several issues with this product and would not recommend buying it. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
6025,Gaming Mouse,Stopped working,It worked at first but then failed after only a few uses. This review is based on regular home use.,Stopped working It worked at first but then failed after only a few uses. This review is based on regular home use.,1,Negative,0,compiled_dataset_placeholder
3450,Water Bottle,Poor quality,The item feels cheaply made and does not perform as described. Shipping was also reasonable.,Poor quality The item feels cheaply made and does not perform as described. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
604,Laptop Stand,Worth buying,"The setup was simple, the design is nice, and the performance has been strong so far. Shipping was also reasonable.","Worth buying The setup was simple, the design is nice, and the performance has been strong so far. Shipping was also reasonable.",4,Positive,1,compiled_dataset_placeholder
3057,Phone Charger,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
6532,Backpack,Mixed experience,"Some features are useful, but other parts of the product are frustrating. The packaging was simple.","Mixed experience Some features are useful, but other parts of the product are frustrating. The packaging was simple.",3,Neutral,2,compiled_dataset_placeholder
127,Phone Charger,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
7356,Keyboard,Decent but not perfect,"The product is usable, but the quality and performance could be better. I used it for a few weeks before writing this review.","Decent but not perfect The product is usable, but the quality and performance could be better. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
3877,Robot Vacuum,Bad purchase,The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,Bad purchase The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
2936,Smart Watch,Happy with it,The product arrived on time and matched the description. I would buy it again. Shipping was also reasonable.,Happy with it The product arrived on time and matched the description. I would buy it again. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
5444,Electric Toothbrush,Frustrating experience,The setup was confusing and the product did not work consistently. Shipping was also reasonable.,Frustrating experience The setup was confusing and the product did not work consistently. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
4452,Water Bottle,Not worth the money,I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,Not worth the money I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
3532,Portable Monitor,Very disappointed,The product stopped working after a short time and did not meet my expectations. Shipping was also reasonable.,Very disappointed The product stopped working after a short time and did not meet my expectations. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
2731,Laptop Stand,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
828,Portable Monitor,Good everyday product,"This product is convenient, useful, and dependable for daily use. I used it for a few weeks before writing this review.","Good everyday product This product is convenient, useful, and dependable for daily use. I used it for a few weeks before writing this review.",5,Positive,1,compiled_dataset_placeholder
1640,Keyboard,Happy with it,The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,Happy with it The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
985,Portable Monitor,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
3282,Wireless Headphones,Does not last,"After a few days of use, the product started showing problems and became unreliable. The packaging was simple.","Does not last After a few days of use, the product started showing problems and became unreliable. The packaging was simple.",1,Negative,0,compiled_dataset_placeholder
7455,Tablet Case,It is okay,"The product works, but there are some things that could be improved. Shipping was also reasonable.","It is okay The product works, but there are some things that could be improved. Shipping was also reasonable.",3,Neutral,2,compiled_dataset_placeholder
2189,Wireless Headphones,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
6910,Laptop Stand,Fine for basic use,"It is acceptable for simple tasks, but I expected a little more for the price.","Fine for basic use It is acceptable for simple tasks, but I expected a little more for the price.",3,Neutral,2,compiled_dataset_placeholder
2444,Coffee Maker,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. The packaging was simple.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. The packaging was simple.,4,Positive,1,compiled_dataset_placeholder
363,Robot Vacuum,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. I used it for a few weeks before writing this review.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. I used it for a few weeks before writing this review.,5,Positive,1,compiled_dataset_placeholder
2350,Bluetooth Speaker,Solid quality,It feels well made and has held up well after repeated use. Customer service was not needed.,Solid quality It feels well made and has held up well after repeated use. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
346,External Hard Drive,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. Shipping was also reasonable.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. Shipping was also reasonable.,5,Positive,1,compiled_dataset_placeholder
815,Fitness Tracker,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. This review is based on regular home use.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. This review is based on regular home use.,5,Positive,1,compiled_dataset_placeholder
6167,Air Fryer,Returned it,I ended up returning this because it did not work the way I needed it to. This review is based on regular home use.,Returned it I ended up returning this because it did not work the way I needed it to. This review is based on regular home use.,1,Negative,0,compiled_dataset_placeholder
4808,Backpack,Very disappointed,The product stopped working after a short time and did not meet my expectations. This review is based on regular home use.,Very disappointed The product stopped working after a short time and did not meet my expectations. This review is based on regular home use.,1,Negative,0,compiled_dataset_placeholder
3206,Portable Monitor,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. Customer service was not needed.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
6231,Water Bottle,Not worth the money,I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,Not worth the money I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
7187,Smart Watch,Mixed experience,"Some features are useful, but other parts of the product are frustrating. I used it for a few weeks before writing this review.","Mixed experience Some features are useful, but other parts of the product are frustrating. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
5962,Keyboard,Stopped working,It worked at first but then failed after only a few uses. The packaging was simple.,Stopped working It worked at first but then failed after only a few uses. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
3326,Phone Charger,Bad purchase,The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,Bad purchase The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
4107,Wireless Headphones,Bad purchase,The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,Bad purchase The product arrived with problems and did not function properly. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
6713,Bluetooth Speaker,Mixed experience,"Some features are useful, but other parts of the product are frustrating. The packaging was simple.","Mixed experience Some features are useful, but other parts of the product are frustrating. The packaging was simple.",3,Neutral,2,compiled_dataset_placeholder
2117,Laptop Stand,Happy with it,The product arrived on time and matched the description. I would buy it again. This review is based on regular home use.,Happy with it The product arrived on time and matched the description. I would buy it again. This review is based on regular home use.,5,Positive,1,compiled_dataset_placeholder
1835,Desk Lamp,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
794,Blender,Great value,This was a great purchase for the price. It performs better than expected and was easy to use.,Great value This was a great purchase for the price. It performs better than expected and was easy to use.,4,Positive,1,compiled_dataset_placeholder
7421,Noise Cancelling Earbuds,Fine for basic use,"It is acceptable for simple tasks, but I expected a little more for the price. I used it for a few weeks before writing this review.","Fine for basic use It is acceptable for simple tasks, but I expected a little more for the price. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
2675,Laptop Stand,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. I used it for a few weeks before writing this review.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. I used it for a few weeks before writing this review.,5,Positive,1,compiled_dataset_placeholder
95,Bluetooth Speaker,Solid quality,It feels well made and has held up well after repeated use. The packaging was simple.,Solid quality It feels well made and has held up well after repeated use. The packaging was simple.,4,Positive,1,compiled_dataset_placeholder
4226,Water Bottle,Below expectations,The description made it sound better than it actually is. I was not satisfied. Shipping was also reasonable.,Below expectations The description made it sound better than it actually is. I was not satisfied. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
3757,Gaming Mouse,Does not last,"After a few days of use, the product started showing problems and became unreliable.","Does not last After a few days of use, the product started showing problems and became unreliable.",2,Negative,0,compiled_dataset_placeholder
2892,Tablet Case,Good everyday product,"This product is convenient, useful, and dependable for daily use. Shipping was also reasonable.","Good everyday product This product is convenient, useful, and dependable for daily use. Shipping was also reasonable.",4,Positive,1,compiled_dataset_placeholder
2372,Laptop Stand,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. This review is based on regular home use.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. This review is based on regular home use.,4,Positive,1,compiled_dataset_placeholder
6473,Portable Monitor,Not worth the money,I had several issues with this product and would not recommend buying it. The packaging was simple.,Not worth the money I had several issues with this product and would not recommend buying it. The packaging was simple.,1,Negative,0,compiled_dataset_placeholder
6212,Backpack,Would not buy again,The quality was lower than expected and the performance was disappointing. I used it for a few weeks before writing this review.,Would not buy again The quality was lower than expected and the performance was disappointing. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
6649,Fitness Tracker,Fine for basic use,"It is acceptable for simple tasks, but I expected a little more for the price. The packaging was simple.","Fine for basic use It is acceptable for simple tasks, but I expected a little more for the price. The packaging was simple.",3,Neutral,2,compiled_dataset_placeholder
3229,Wireless Headphones,Solid quality,It feels well made and has held up well after repeated use. The packaging was simple.,Solid quality It feels well made and has held up well after repeated use. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
6159,Fitness Tracker,Not worth the money,I had several issues with this product and would not recommend buying it. I used it for a few weeks before writing this review.,Not worth the money I had several issues with this product and would not recommend buying it. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
5997,Bluetooth Speaker,Returned it,I ended up returning this because it did not work the way I needed it to.,Returned it I ended up returning this because it did not work the way I needed it to.,1,Negative,0,compiled_dataset_placeholder
6687,Blender,Mixed experience,"Some features are useful, but other parts of the product are frustrating.","Mixed experience Some features are useful, but other parts of the product are frustrating.",3,Neutral,2,compiled_dataset_placeholder
6029,Phone Charger,Poor quality,The item feels cheaply made and does not perform as described. Shipping was also reasonable.,Poor quality The item feels cheaply made and does not perform as described. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
2854,Noise Cancelling Earbuds,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. Customer service was not needed.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
6941,Water Bottle,Decent but not perfect,"The product is usable, but the quality and performance could be better. Customer service was not needed.","Decent but not perfect The product is usable, but the quality and performance could be better. Customer service was not needed.",3,Neutral,2,compiled_dataset_placeholder
2913,Gaming Mouse,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. I used it for a few weeks before writing this review.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. I used it for a few weeks before writing this review.,5,Positive,1,compiled_dataset_placeholder
1866,Air Fryer,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. The packaging was simple.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
5755,External Hard Drive,Very disappointed,The product stopped working after a short time and did not meet my expectations. This review is based on regular home use.,Very disappointed The product stopped working after a short time and did not meet my expectations. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
4613,Backpack,Poor quality,The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,Poor quality The item feels cheaply made and does not perform as described. I used it for a few weeks before writing this review.,2,Negative,0,compiled_dataset_placeholder
1858,Water Bottle,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. Shipping was also reasonable.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. Shipping was also reasonable.,4,Positive,1,compiled_dataset_placeholder
2646,Phone Charger,Better than expected,The quality surprised me in a good way. It feels durable and does exactly what I needed. The packaging was simple.,Better than expected The quality surprised me in a good way. It feels durable and does exactly what I needed. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
2244,Fitness Tracker,Excellent product,The product works really well and feels reliable. I am happy with the quality and would recommend it. This review is based on regular home use.,Excellent product The product works really well and feels reliable. I am happy with the quality and would recommend it. This review is based on regular home use.,5,Positive,1,compiled_dataset_placeholder
5374,Wireless Headphones,Not worth the money,I had several issues with this product and would not recommend buying it. This review is based on regular home use.,Not worth the money I had several issues with this product and would not recommend buying it. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
2337,Coffee Maker,Happy with it,The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,Happy with it The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
951,Blender,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. This review is based on regular home use.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. This review is based on regular home use.,4,Positive,1,compiled_dataset_placeholder
